,code,date,Open,High,Low,Close,Diff,Volume,diff
439,000040,2019-04-18,510,510,497,498,9,145391,1.0
440,000040,2019-04-19,498,503,492,499,1,225806,0.998
441,000040,2019-04-22,500,507,495,506,7,131680,1.0
442,000040,2019-04-23,506,514,504,509,3,205569,0.994140625
443,000040,2019-04-24,512,517,505,507,2,188797,1.0
444,000040,2019-04-25,507,514,504,511,4,128428,1.0
445,000040,2019-04-26,511,516,506,516,5,220617,1.0
446,000040,2019-04-29,516,529,512,527,11,519158,0.9943396226415094
447,000040,2019-04-30,530,595,530,550,23,2154890,1.0091743119266054
448,000040,2019-05-02,545,554,532,544,6,425141,1.0
449,000040,2019-05-03,544,560,538,557,13,391150,1.0
450,000040,2019-05-07,557,567,544,558,1,311506,1.0
451,000040,2019-05-08,558,558,542,546,12,196176,1.007380073800738
452,000040,2019-05-09,542,548,526,528,18,409774,1.0193050193050193
453,000040,2019-05-10,518,539,518,538,10,302430,1.0037313432835822
454,000040,2019-05-13,536,564,532,543,5,798705,1.0036968576709797
455,000040,2019-05-14,541,552,527,551,8,300171,1.0
456,000040,2019-05-15,551,565,545,559,8,359249,0.9893805309734514
457,000040,2019-05-16,565,565,552,559,0,377769,1.0053956834532374
458,000040,2019-05-17,556,561,548,553,6,398801,1.0
459,000040,2019-05-20,553,576,552,559,6,454525,1.0
460,000040,2019-05-21,559,564,545,556,3,263568,1.0036101083032491
461,000040,2019-05-22,554,556,542,546,10,206253,1.0036764705882353
462,000040,2019-05-23,544,547,535,537,9,192375,1.0
463,000040,2019-05-24,537,546,525,531,6,179748,0.9833333333333333
464,000040,2019-05-27,540,544,519,525,6,189208,1.0
465,000040,2019-05-28,525,528,515,527,2,165137,0.9943396226415094
466,000040,2019-05-29,530,541,526,535,8,245875,0.9834558823529411
467,000040,2019-05-30,544,544,503,538,3,250916,1.0
468,000040,2019-05-31,538,541,526,534,4,84968,1.0
469,000040,2019-06-03,534,534,515,515,19,178142,1.005859375
470,000040,2019-06-04,512,527,507,522,7,148182,1.0
471,000040,2019-06-05,522,526,516,523,1,111484,1.0077071290944124
472,000040,2019-06-07,519,535,517,519,4,187689,0.9866920152091255
473,000040,2019-06-10,526,526,513,513,6,196961,0.9903474903474904
474,000040,2019-06-11,518,529,512,525,12,164342,0.9905660377358491
475,000040,2019-06-12,530,533,522,525,0,152178,0.9924385633270322
476,000040,2019-06-13,529,529,517,524,1,89415,0.9961977186311787
477,000040,2019-06-14,526,526,510,518,6,228432,0.9885496183206107
478,000040,2019-06-17,524,527,506,509,9,145236,0.9960861056751468
479,000040,2019-06-18,511,520,507,517,8,216245,0.9904214559386973
480,000040,2019-06-19,522,522,514,517,0,220940,0.9942307692307693
481,000040,2019-06-20,520,520,509,517,0,164448,0.9923224568138196
482,000040,2019-06-21,521,521,513,520,3,165248,0.9904761904761905
483,000040,2019-06-24,525,530,520,524,4,215941,1.0
484,000040,2019-06-25,524,533,522,533,9,285137,1.0
485,000040,2019-06-26,533,543,532,542,9,336728,0.9963235294117647
486,000040,2019-06-27,544,554,535,544,2,265838,0.9908925318761385
487,000040,2019-06-28,549,549,530,540,4,219630,1.0
488,000040,2019-07-01,540,542,528,531,9,223229,0.9925233644859813
489,000040,2019-07-02,535,538,522,531,0,100866,1.0
490,000040,2019-07-03,531,559,521,544,13,419893,0.9908925318761385
491,000040,2019-07-04,549,550,534,542,2,327826,0.9944954128440368
492,000040,2019-07-05,545,599,532,534,8,4769765,1.00187617260788
493,000040,2019-07-08,533,537,505,512,22,590862,0.9941747572815534
494,000040,2019-07-09,515,522,498,498,14,603068,1.0
495,000040,2019-07-10,498,506,497,500,2,241716,0.9920634920634921
496,000040,2019-07-11,504,504,482,495,5,483125,0.99
497,000040,2019-07-12,500,503,484,500,5,485312,0.9345794392523364
498,000040,2019-07-15,535,535,490,499,1,1017936,0.9689320388349515
499,000040,2019-07-16,515,519,488,499,0,713774,0.9940239043824701
500,000040,2019-07-17,502,502,489,495,4,540944,0.9705882352941176
501,000040,2019-07-18,510,510,489,494,1,424281,0.9899799599198397
502,000040,2019-07-19,499,500,485,500,6,918055,1.0
503,000040,2019-07-22,500,553,495,521,21,2111896,1.0155945419103314
504,000040,2019-07-23,513,548,512,527,6,606159,0.9868913857677902
505,000040,2019-07-24,534,550,519,546,19,965770,1.0148698884758365
506,000040,2019-07-25,538,560,527,536,10,494802,1.0
507,000040,2019-07-26,536,539,508,530,6,958480,1.0231660231660231
508,000040,2019-07-29,518,547,509,547,17,642235,1.003669724770642
509,000040,2019-07-30,545,568,518,544,3,1029472,1.0074074074074073
510,000040,2019-07-31,540,543,514,516,28,604351,0.9923076923076923
511,000040,2019-08-01,520,532,500,530,14,436123,1.0056925996204933
512,000040,2019-08-02,527,534,507,525,5,529130,1.0
513,000040,2019-08-05,525,525,499,504,21,266860,1.0100200400801602
514,000040,2019-08-06,499,511,485,508,4,637044,0.996078431372549
515,000040,2019-08-07,510,510,495,506,2,340966,1.0
516,000040,2019-08-08,506,510,490,505,1,823661,1.01
517,000040,2019-08-09,500,507,495,502,3,198004,1.0120967741935485
518,000040,2019-08-12,496,507,494,496,6,451244,0.992
519,000040,2019-08-13,500,504,491,498,2,220001,1.0
520,000040,2019-08-14,498,505,498,500,2,126747,1.0040160642570282
521,000040,2019-08-16,498,547,493,509,9,3196712,0.9883495145631068
522,000040,2019-08-19,515,540,506,519,10,1751023,0.9885714285714285
523,000040,2019-08-20,525,530,514,514,5,687416,0.9941972920696325
524,000040,2019-08-21,517,525,511,513,1,429072,1.0
525,000040,2019-08-22,513,515,502,504,9,317222,1.008
526,000040,2019-08-23,500,508,492,500,4,401684,1.0204081632653061
527,000040,2019-08-26,490,495,486,491,9,372134,0.9979674796747967
528,000040,2019-08-27,492,500,489,490,1,125080,1.0
529,000040,2019-08-28,490,497,485,491,1,220413,0.9879275653923542
530,000040,2019-08-29,497,498,489,490,1,220164,0.9919028340080972
531,000040,2019-08-30,494,496,489,493,3,147874,1.006122448979592
532,000040,2019-09-02,490,500,488,498,5,176277,0.9979959919839679
533,000040,2019-09-03,499,500,490,495,3,225004,1.0
534,000040,2019-09-04,495,497,491,496,1,86790,1.0
535,000040,2019-09-05,496,500,492,495,1,96168,0.9919839679358717
536,000040,2019-09-06,499,499,485,490,5,265374,1.008230452674897
537,000040,2019-09-09,486,493,482,489,1,329542,1.004106776180698
538,000040,2019-09-10,487,492,483,488,1,368446,0.9938900203665988
539,000040,2019-09-11,491,494,485,492,4,129477,1.0040816326530613
540,000040,2019-09-16,490,496,489,496,4,121597,1.0
541,000040,2019-09-17,496,499,492,497,1,140545,1.002016129032258
542,000040,2019-09-18,496,505,493,504,7,373330,1.0
543,000040,2019-09-19,504,513,503,507,3,326985,0.9941176470588236
544,000040,2019-09-20,510,511,502,507,0,147533,0.9960707269155207
545,000040,2019-09-23,509,509,501,503,4,171229,0.998015873015873
546,000040,2019-09-24,504,508,503,507,4,58156,1.0
547,000040,2019-09-25,507,512,501,501,6,196819,0.9862204724409449
548,000040,2019-09-26,508,509,496,500,1,91398,0.9920634920634921
549,000040,2019-09-27,504,508,498,500,0,78339,0.998003992015968
550,000040,2019-09-30,501,505,499,504,4,141311,0.9940828402366864
551,000040,2019-10-01,507,507,498,505,1,184974,1.001984126984127
552,000040,2019-10-02,504,510,503,507,2,260929,1.0099601593625498
553,000040,2019-10-04,502,510,502,506,1,131816,1.0059642147117296
554,000040,2019-10-07,503,510,494,502,4,160117,1.004
555,000040,2019-10-08,500,507,494,504,2,206684,0.9960474308300395
556,000040,2019-10-10,506,506,497,502,2,65497,1.0
557,000040,2019-10-11,502,510,498,504,2,88708,1.0
558,000040,2019-10-14,504,510,500,503,1,229468,1.003992015968064
559,000040,2019-10-15,501,505,501,504,1,113943,1.0
560,000040,2019-10-16,504,507,500,506,2,92214,1.0059642147117296
561,000040,2019-10-17,503,508,503,503,3,128728,1.0
562,000040,2019-10-18,503,509,502,507,4,76271,0.9960707269155207
563,000040,2019-10-21,509,509,500,505,2,167340,1.0039761431411531
564,000040,2019-10-22,503,504,495,500,5,362229,1.0
565,000040,2019-10-23,500,500,492,498,2,226256,1.0020120724346075
566,000040,2019-10-24,497,500,492,497,1,157906,1.0
567,000040,2019-10-25,497,497,490,492,5,193890,0.9959514170040485
568,000040,2019-10-28,494,495,489,493,1,146671,1.0081799591002045
569,000040,2019-10-29,489,499,489,497,4,216615,0.9959919839679359
570,000040,2019-10-30,499,500,494,498,1,132579,0.9979959919839679
571,000040,2019-10-31,499,500,496,497,1,114108,1.0
572,000040,2019-11-01,497,500,494,498,1,87315,1.0
573,000040,2019-11-04,498,498,492,493,5,139581,1.0
574,000040,2019-11-05,493,495,490,494,1,149008,0.997979797979798
575,000040,2019-11-06,495,496,490,493,1,81075,0.9979757085020243
576,000040,2019-11-07,494,496,490,494,1,62473,1.0040650406504066
577,000040,2019-11-08,492,494,490,493,1,93236,0.9979757085020243
578,000040,2019-11-11,494,494,485,489,4,297868,0.9979591836734694
579,000040,2019-11-12,490,491,476,477,12,439429,0.99375
580,000040,2019-11-13,480,487,471,481,4,83624,1.0020833333333334
581,000040,2019-11-14,480,490,479,483,2,135224,1.00625
582,000040,2019-11-15,480,485,471,480,3,394945,0.9937888198757764
583,000040,2019-11-18,483,484,472,480,0,285926,1.0126582278481013
584,000040,2019-11-19,474,484,473,480,0,90323,1.0
585,000040,2019-11-20,480,483,470,470,10,290549,1.0151187904967602
586,000040,2019-11-21,463,468,455,455,15,427248,1.0
587,000040,2019-11-22,455,462,452,455,0,121150,0.9934497816593887
588,000040,2019-11-25,458,461,445,445,10,305367,0.9977578475336323
589,000040,2019-11-26,446,464,441,459,14,398786,0.9892241379310345
590,000040,2019-11-27,464,467,457,467,8,475730,1.0
591,000040,2019-11-28,467,475,460,464,3,180644,1.3933933933933933
592,000040,2019-11-29,333,450,325,325,139,23796828,1.0
593,000040,2019-12-02,325,327,295,299,26,6449196,0.9900662251655629
594,000040,2019-12-03,302,318,293,305,6,4113733,1.0132890365448506
595,000040,2019-12-04,301,304,290,293,12,1652228,0.9932203389830508
596,000040,2019-12-05,295,296,273,276,17,1466233,0.9928057553956835
597,000040,2019-12-06,278,287,274,278,2,770564,0.9858156028368794
598,000040,2019-12-09,282,284,272,276,2,626792,0.9928057553956835
599,000040,2019-12-10,278,279,267,270,6,891301,0.9747292418772563
600,000040,2019-12-11,277,279,269,274,4,448268,1.0073529411764706
601,000040,2019-12-12,272,314,272,282,8,6546352,0.986013986013986
602,000040,2019-12-13,286,324,285,294,12,10069218,0.9932432432432432
603,000040,2019-12-16,296,322,294,295,1,2445565,1.006825938566553
604,000040,2019-12-17,293,296,291,292,3,500283,1.006896551724138
605,000040,2019-12-18,290,293,279,281,11,1061524,0.9964539007092199
606,000040,2019-12-19,282,307,281,288,7,4016196,0.9896907216494846
607,000040,2019-12-20,291,292,282,283,5,645554,0.9929824561403509
608,000040,2019-12-23,285,287,264,274,9,1440132,1.0036630036630036
609,000040,2019-12-24,273,273,262,266,8,1014909,1.0075757575757576
610,000040,2019-12-26,264,270,263,270,4,491963,0.989010989010989
611,000040,2019-12-27,273,273,268,273,3,326212,1.0
612,000040,2019-12-30,273,283,271,279,6,650466,0.96875
613,000040,2020-01-02,288,288,278,282,3,511750,1.0
614,000040,2020-01-03,282,286,278,279,3,349587,0.9928825622775801
615,000040,2020-01-06,281,282,271,273,6,320643,1.0
616,000040,2020-01-07,273,278,264,265,8,1119909,1.0
617,000040,2020-01-08,265,267,249,261,4,1292838,0.9923954372623575
618,000040,2020-01-09,263,271,262,268,7,1006856,0.9852941176470589
619,000040,2020-01-10,272,284,272,279,11,775911,0.9823943661971831
620,000040,2020-01-13,284,289,276,283,4,796088,1.0
621,000040,2020-01-14,283,297,278,283,0,3661615,1.0
622,000040,2020-01-15,283,287,277,278,5,1253298,1.0036101083032491
623,000040,2020-01-16,277,277,265,270,8,1382294,0.989010989010989
624,000040,2020-01-17,273,275,267,270,0,493598,1.0
625,000040,2020-01-20,270,270,259,264,6,1278925,1.0
626,000040,2020-01-21,264,272,259,265,1,851977,0.9962406015037594
627,000040,2020-01-22,266,268,265,266,1,341693,0.9925373134328358
628,000040,2020-01-23,268,275,267,274,8,1355063,1.0185873605947955
629,000040,2020-01-28,269,269,256,266,8,1038694,1.0
630,000040,2020-01-29,266,269,258,264,2,1192277,0.9962264150943396
631,000040,2020-01-30,265,267,253,254,10,904949,1.0
632,000040,2020-01-31,254,255,241,242,12,1286995,1.0254237288135593
633,000040,2020-02-03,236,252,225,250,8,1776163,inf
645,000040,2020-02-19,1015,1315,918,925,90,16798455,1.0335195530726258
646,000040,2020-02-20,895,918,725,790,135,3452465,1.00253807106599
647,000040,2020-02-21,788,793,704,719,71,1084003,1.0330459770114941
648,000040,2020-02-24,696,710,650,656,63,1264409,1.0092307692307692
649,000040,2020-02-25,650,739,601,705,49,1694995,1.0522388059701493
650,000040,2020-02-26,670,749,670,683,22,1946856,0.9985380116959064
651,000040,2020-02-27,684,695,665,665,18,331436,1.0075757575757576
652,000040,2020-02-28,660,662,628,636,29,430002,1.0095238095238095
653,000040,2020-03-02,630,675,620,660,24,655980,0.9865470852017937
654,000040,2020-03-03,669,694,642,650,10,776082,1.025236593059937
655,000040,2020-03-04,634,671,634,670,20,275890,0.9985096870342772
656,000040,2020-03-05,671,686,658,670,0,331677,1.0
657,000040,2020-03-06,670,672,651,656,14,238972,1.001526717557252
658,000040,2020-03-09,655,655,612,616,40,382483,1.0266666666666666
659,000040,2020-03-10,600,633,591,626,10,183958,0.9889415481832543
660,000040,2020-03-11,633,639,595,605,21,310690,1.0016556291390728
661,000040,2020-03-12,604,609,578,579,26,295202,1.2012448132780082
662,000040,2020-03-13,482,752,482,752,173,1967762,0.8545454545454545
663,000040,2020-03-16,880,895,633,633,119,14685382,1.0710659898477157
664,000040,2020-03-17,591,636,568,590,43,1536866,0.978441127694859
665,000040,2020-03-18,603,615,549,549,41,1189057,1.0129151291512914
666,000040,2020-03-19,542,559,425,441,108,1549946,0.9865771812080537
667,000040,2020-03-20,447,494,446,481,40,704743,1.0147679324894514
668,000040,2020-03-23,474,474,452,457,24,440241,0.9849137931034483
669,000040,2020-03-24,464,496,440,487,30,412366,0.9878296146044625
670,000040,2020-03-25,493,595,493,547,60,607482,0.9785330948121646
671,000040,2020-03-26,559,610,541,587,40,925463,0.9816053511705686
672,000040,2020-03-27,598,627,571,594,7,636741,1.0
673,000040,2020-03-30,594,599,570,596,2,204522,0.9867549668874173
674,000040,2020-03-31,604,608,587,599,3,491236,1.0
675,000040,2020-04-01,599,639,589,600,1,726893,0.9950248756218906
676,000040,2020-04-02,603,665,601,640,40,892704,0.9169054441260746
677,000040,2020-04-03,698,809,659,710,70,5289040,0.9820193637621023
678,000040,2020-04-06,723,743,718,722,12,924928,0.9809782608695652
679,000040,2020-04-07,736,787,722,738,16,970508,1.0
680,000040,2020-04-08,738,880,731,835,97,2997685,0.9586681974741676
681,000040,2020-04-09,871,925,846,851,16,1741405,0.9964871194379391
682,000040,2020-04-10,854,879,800,826,25,831940,1.0172413793103448
683,000040,2020-04-13,812,854,762,780,46,1021127,1.0
684,000040,2020-04-14,780,810,778,804,24,579237,0.9962825278810409
685,000040,2020-04-16,807,810,760,800,4,357820,0.9987515605493134
686,000040,2020-04-17,801,827,798,803,3,478264,0.9950433705080545
687,000040,2020-04-20,807,835,802,826,23,521295,1.0012121212121212
688,000040,2020-04-21,825,830,766,807,19,594338,1.0
689,000040,2020-04-22,807,807,750,794,13,384059,0.9790382244143033
690,000040,2020-04-23,811,969,794,832,38,5950712,0.9674418604651163
691,000040,2020-04-24,860,860,760,774,58,1543809,1.0197628458498025
692,000040,2020-04-27,759,820,759,797,23,766752,0.99625
693,000040,2020-04-28,800,820,780,792,5,867114,1.0
694,000040,2020-04-29,792,812,791,800,8,307276,1.0256410256410255
695,000040,2020-05-04,780,872,780,821,21,806305,0.9832335329341317
696,000040,2020-05-06,835,836,815,829,8,330953,0.9975932611311673
697,000040,2020-05-07,831,831,780,813,16,387575,0.972488038277512
698,000040,2020-05-08,836,990,798,808,5,6229780,1.0062266500622665
699,000040,2020-05-11,803,806,786,792,16,662591,1.0
700,000040,2020-05-12,792,799,768,768,24,498870,0.9986996098829649
701,000040,2020-05-13,769,793,756,782,14,327741,1.0
702,000040,2020-05-14,782,840,782,817,35,1295422,0.9807923169267707
703,000040,2020-05-15,833,850,811,814,3,649416,0.9987730061349693
704,000040,2020-05-18,815,938,815,906,92,4613119,0.9752421959095802
705,000040,2020-05-19,929,1020,896,909,3,2188397,0.9784714747039828
706,000040,2020-05-20,929,1005,915,984,75,2621791,0.9989847715736041
707,000040,2020-05-21,985,1100,985,1035,51,2219821,1.2469879518072289
708,000040,2020-05-22,830,843,730,750,285,17578641,1.0107816711590296
709,000040,2020-05-25,742,797,706,777,27,4628374,1.0332446808510638
710,000040,2020-05-26,752,790,747,776,1,3403666,0.9961489088575096
711,000040,2020-05-27,779,783,760,763,13,1624789,1.0
712,000040,2020-05-28,763,764,727,735,28,1857287,1.0013623978201636
713,000040,2020-05-29,734,734,705,713,22,1416772,1.0
714,000040,2020-06-01,713,745,712,724,11,892323,0.9917808219178083
715,000040,2020-06-02,730,735,714,734,10,1328148,0.99055330634278
716,000040,2020-06-03,741,765,730,747,13,2116328,0.9841897233201581
717,000040,2020-06-04,759,764,743,752,5,1305558,1.0066934404283803
718,000040,2020-06-05,747,760,745,754,2,926984,0.9960369881109643
719,000040,2020-06-08,757,761,750,760,6,882198,0.9934640522875817
720,000040,2020-06-09,765,790,745,755,5,1809067,1.0
721,000040,2020-06-10,755,758,738,747,8,769977,0.9986631016042781
722,000040,2020-06-11,748,753,734,736,11,586679,1.0514285714285714
723,000040,2020-06-12,700,710,631,703,33,1071999,0.9985795454545454
724,000040,2020-06-15,704,704,630,634,69,1409241,0.9753846153846154
725,000040,2020-06-16,650,697,640,693,59,988026,1.0043478260869565
726,000040,2020-06-17,690,713,673,685,8,699420,0.9827833572453372
727,000040,2020-06-18,697,697,673,675,10,504841,0.9985207100591716
728,000040,2020-06-19,676,688,669,681,6,519688,0.9927113702623906
729,000040,2020-06-22,686,686,636,645,36,836296,0.9892638036809815
730,000040,2020-06-23,652,679,640,647,2,536223,1.0
731,000040,2020-06-24,647,655,628,639,8,962986,1.0
732,000040,2020-06-25,639,639,622,627,12,429660,1.0
733,000040,2020-06-26,627,638,620,626,1,494271,1.0
734,000040,2020-06-29,626,626,606,606,20,456597,0.9967105263157895
735,000040,2020-06-30,608,681,608,668,62,2427702,1.0151975683890577
736,000040,2020-07-01,658,674,626,627,41,1098733,0.9984076433121019
737,000040,2020-07-02,628,681,628,661,34,1535805,0.9865671641791045
738,000040,2020-07-03,670,690,669,685,24,855700,0.9985422740524781
739,000040,2020-07-06,686,706,686,700,15,759329,0.9915014164305949
740,000040,2020-07-07,706,745,699,720,20,2361541,0.9876543209876543
741,000040,2020-07-08,729,729,680,716,4,998911,0.99860529986053
742,000040,2020-07-09,717,719,705,707,9,487827,0.995774647887324
743,000040,2020-07-10,710,777,683,761,54,4130244,1.0
744,000040,2020-07-13,761,808,755,782,21,3589422,0.9898734177215189
745,000040,2020-07-14,790,790,725,769,13,1207799,0.9871630295250321
746,000040,2020-07-15,779,808,769,795,26,1472346,1.0
747,000040,2020-07-16,795,817,787,798,3,1592461,1.0
748,000040,2020-07-17,798,803,780,796,2,572789,0.9900497512437811
749,000040,2020-07-20,804,804,770,783,13,723080,0.9987244897959183
750,000040,2020-07-21,784,785,711,763,20,1296673,1.0065963060686016
751,000040,2020-07-22,758,768,734,750,13,770766,1.0
752,000040,2020-07-23,750,764,711,750,0,1300682,1.0
753,000040,2020-07-24,750,759,725,731,19,752772,0.9986338797814208
754,000040,2020-07-27,732,751,714,738,7,711068,0.9986468200270636
755,000040,2020-07-28,739,749,715,724,14,706397,1.0
756,000040,2020-07-29,724,734,712,724,0,312738,0.9917808219178083
757,000040,2020-07-30,730,730,709,716,8,734432,0.9944444444444445
758,000040,2020-07-31,720,720,701,712,4,490989,1.0084985835694051
759,000040,2020-08-03,706,711,675,686,26,826071,0.9942028985507246
760,000040,2020-08-04,690,710,683,702,16,472158,0.9957446808510638
761,000040,2020-08-05,705,740,705,729,27,728823,0.9986301369863013
762,000040,2020-08-06,730,788,730,760,31,2261535,0.9973753280839895
763,000040,2020-08-07,762,780,730,744,16,962367,1.0
764,000040,2020-08-10,744,748,718,718,26,895090,1.009845288326301
765,000040,2020-08-11,711,734,697,702,16,1184051,0.9971590909090909
766,000040,2020-08-12,704,720,695,719,17,694485,0.9944674965421854
767,000040,2020-08-13,723,724,701,707,12,702975,1.0
768,000040,2020-08-14,707,714,697,706,1,684690,0.995768688293371
769,000040,2020-08-18,709,715,680,688,18,933490,0.9913544668587896
770,000040,2020-08-19,694,704,687,690,2,464703,0.9928057553956835
771,000040,2020-08-20,695,696,650,671,19,836155,1.0
772,000040,2020-08-21,671,686,662,671,0,481943,0.9955489614243324
773,000040,2020-08-24,674,681,661,679,8,428678,0.9970631424375918
774,000040,2020-08-25,681,708,681,705,26,668651,0.9929577464788732
775,000040,2020-08-26,710,710,685,703,2,654958,0.9971631205673759
776,000040,2020-08-27,705,705,666,673,30,1027366,1.0
777,000040,2020-08-28,673,693,660,686,13,938673,0.978601997146933
778,000040,2020-08-31,701,750,690,705,19,3172595,0.986013986013986
779,000040,2020-09-01,715,745,705,735,30,2228588,0.9865771812080537
780,000040,2020-09-02,745,950,745,923,188,38347296,0.9634655532359081
781,000040,2020-09-03,958,958,863,894,29,7509602,1.0745192307692308
782,000040,2020-09-04,832,1060,828,950,56,28060884,0.9885535900104059
783,000040,2020-09-07,961,1020,933,980,30,8363034,0.9989806320081549
784,000040,2020-09-08,981,984,915,932,48,3685287,1.0230515916575191
785,000040,2020-09-09,911,965,741,741,191,7699063,0.8517241379310345
786,000040,2020-09-10,870,920,845,875,134,12005339,0.9733036707452726
787,000040,2020-09-11,899,899,813,840,35,2909258,1.0
788,000040,2020-09-14,840,870,819,860,20,2207632,0.9873708381171068
789,000040,2020-09-15,871,885,825,833,27,1419824,0.9964114832535885
790,000040,2020-09-16,836,838,806,817,16,1349832,0.9987775061124694
791,000040,2020-09-17,818,827,806,812,5,993952,1.003708281829419
792,000040,2020-09-18,809,820,785,796,16,1239438,1.0
793,000040,2020-09-21,796,800,757,775,21,1233320,1.0025873221216042
794,000040,2020-09-22,773,773,723,729,46,1240304,0.978523489932886
795,000040,2020-09-23,745,745,690,711,18,1080646,0.9875
796,000040,2020-09-24,720,850,694,777,66,4763258,0.9736842105263158
797,000040,2020-09-25,798,800,742,771,6,1774224,1.0026007802340702
798,000040,2020-09-28,769,771,736,743,28,1391500,0.9933155080213903
799,000040,2020-09-29,748,786,732,767,24,1166020,1.0026143790849673
800,000040,2020-10-05,765,840,753,829,62,1983907,1.0
801,000040,2020-10-06,829,840,801,810,19,1086359,1.0227272727272727
802,000040,2020-10-07,792,874,792,860,50,5300921,0.86
803,000040,2020-10-08,1000,1025,844,863,3,19365111,1.015294117647059
804,000040,2020-10-12,850,890,815,863,0,3735436,0.9851598173515982
805,000040,2020-10-13,876,876,840,850,13,1319960,1.0059171597633136
806,000040,2020-10-14,845,912,824,874,24,5066228,0.9931818181818182
807,000040,2020-10-15,880,926,839,911,37,6265859,1.0122222222222221
808,000040,2020-10-16,900,925,880,884,27,2248665,0.9714285714285714
809,000040,2020-10-19,910,1090,886,1070,186,30332296,1.0541871921182266
810,000040,2020-10-20,1015,1095,973,1095,25,15190185,1.028169014084507
811,000040,2020-10-21,1065,1170,1000,1010,85,17511004,1.02020202020202
812,000040,2020-10-22,990,1040,940,940,70,6305976,1.018418201516793
813,000040,2020-10-23,923,960,900,930,10,3232796,1.0276243093922652
814,000040,2020-10-26,905,995,887,929,1,3609304,0.9841101694915254
815,000040,2020-10-27,944,970,921,923,6,1373435,0.9956850053937433
816,000040,2020-10-28,927,963,906,950,27,1280994,1.0348583877995643
817,000040,2020-10-29,918,962,917,938,12,931267,0.9770833333333333
818,000040,2020-10-30,960,960,936,945,7,944847,0.9732234809474768
819,000040,2020-11-02,971,1015,952,968,23,2552524,0.9979381443298969
820,000040,2020-11-03,970,1010,969,1005,37,1914498,0.9901477832512315
821,000040,2020-11-04,1015,1020,970,981,24,1788193,0.990909090909091
822,000040,2020-11-05,990,998,975,976,5,1418743,0.9979550102249489
823,000040,2020-11-06,978,985,942,969,7,2000424,0.9887755102040816
824,000040,2020-11-09,980,980,954,976,7,1548823,1.0
825,000040,2020-11-10,976,1020,942,1005,29,3360329,0.9095022624434389
826,000040,2020-11-11,1105,1110,1030,1075,70,8306021,1.0141509433962264
827,000040,2020-11-12,1060,1165,1045,1150,75,7719739,1.0176991150442478
828,000040,2020-11-13,1130,1140,1060,1070,80,3977327,1.0046948356807512
829,000040,2020-11-16,1065,1100,1040,1040,30,2593581,1.0297029702970297
830,000040,2020-11-17,1010,1060,980,1050,10,3017759,1.0144927536231885
831,000040,2020-11-18,1035,1065,1025,1035,15,1727826,0.9857142857142858
832,000040,2020-11-19,1050,1050,1005,1020,15,1101861,1.0
833,000040,2020-11-20,1020,1050,1005,1030,10,1749858,1.0098039215686274
834,000040,2020-11-23,1020,1080,1020,1050,20,2418214,0.995260663507109
835,000040,2020-11-24,1055,1150,1055,1135,85,5912409,1.0133928571428572
836,000040,2020-11-25,1120,1250,1115,1175,40,10603805,1.0173160173160174
837,000040,2020-11-26,1155,1260,1135,1250,75,5833336,1.0080645161290323
838,000040,2020-11-27,1240,1380,1225,1285,35,10286668,0.9961240310077519
839,000040,2020-11-30,1290,1400,1240,1380,95,7710186,1.018450184501845
840,000040,2020-12-01,1355,1375,1300,1310,70,4014400,1.0076923076923077
841,000040,2020-12-02,1300,1350,1250,1335,25,3271917,1.015209125475285
842,000040,2020-12-03,1315,1340,1295,1335,0,1532698,0.9888888888888889
843,000040,2020-12-04,1350,1630,1310,1430,95,19563951,1.0141843971631206
844,000040,2020-12-07,1410,1485,1285,1340,90,7604248,1.0
845,000040,2020-12-08,1340,1340,1215,1235,105,5921979,1.0122950819672132
846,000040,2020-12-09,1220,1270,1215,1245,10,2301203,1.008097165991903
847,000040,2020-12-10,1235,1270,1215,1240,5,1223220,1.0
848,000040,2020-12-11,1240,1265,1220,1225,15,1027080,0.9959349593495935
849,000040,2020-12-14,1230,1270,1230,1245,20,1057896,0.9880952380952381
850,000040,2020-12-15,1260,1260,1190,1210,35,1569036,1.0
851,000040,2020-12-16,1210,1215,1125,1180,30,3040735,0.9833333333333333
852,000040,2020-12-17,1200,1200,1130,1145,35,1509900,1.0088105726872247
853,000040,2020-12-18,1135,1240,1105,1225,80,4529093,0.9959349593495935
854,000040,2020-12-21,1230,1245,1170,1215,10,2652105,1.0
855,000040,2020-12-22,1215,1215,1120,1120,95,1669400,0.986784140969163
856,000040,2020-12-23,1135,1160,1065,1115,5,3155362,0.9911111111111112
857,000040,2020-12-24,1125,1150,1075,1085,30,1730658,1.0235849056603774
858,000040,2020-12-28,1060,1075,1015,1035,50,1557673,1.0048543689320388
859,000040,2020-12-29,1030,1095,1030,1075,40,1133872,1.0
860,000040,2020-12-30,1075,1170,1005,1135,60,3627055,1.0
861,000040,2021-01-04,1135,1165,1105,1150,15,1151253,1.0222222222222221
862,000040,2021-01-05,1125,1145,1110,1125,25,1051370,1.0
863,000040,2021-01-06,1125,1130,1095,1105,20,822359,1.0
864,000040,2021-01-07,1105,1130,1100,1120,15,831641,1.0
865,000040,2021-01-08,1120,1175,1095,1115,5,1513503,1.0
866,000040,2021-01-11,1115,1115,1050,1070,45,1439502,0.981651376146789
867,000040,2021-01-12,1090,1090,1030,1040,30,663212,1.0
